Unnamed: 0,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,usd_price_per_gram,product_title_sentiment
3179,81%+ EC Tested Cocaine No Levaminsole!!! 28g,US  → WW,28.0,81.0,0.859,0.03067857143,0.03787477954,1,GiveMeSleep,7,5.0,US,WW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74198.81367,2649.957631194826,0.0
3180,81%+ EC Tested Cocaine No Levaminsole!!! 3.5g,US  → WW,3.5,81.0,0.1244,0.03554285714,0.04388007055,1,GiveMeSleep,7,5.0,US,WW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10745.439372,3070.1255346103485,0.0
3181,81%+ EC Tested Cocaine No Levaminsole!!! 7g,US  → WW,7.0,81.0,0.2376,0.03394285714,0.0419047619,1,GiveMeSleep,7,5.0,US,WW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20523.443688000003,2931.920526610348,0.0
3182,"82% Peruvian Fishscale Cocaine - Promo, USA (0.5g)",US  → US,0.5,82.0,0.02036,0.04072,0.04965853659,1,gofaster,15,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1758.6587268,3517.3174536,0.0
3183,"82% Peruvian Fishscale Cocaine - Promo, USA (1.0g)",US  → US,1.0,82.0,0.0384,0.0384,0.04682926829,1,gofaster,15,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3316.920192,3316.920192,0.0
3184,"82% Peruvian Fishscale Cocaine - Promo, USA (2.0g)",US  → US,2.0,82.0,0.0719,0.03595,0.04384146341,1,gofaster,15,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6210.587547000001,3105.2937735000005,0.0
3185,"82% Peruvian Fishscale Cocaine - Promo, USA (3.0g)",US  → US,3.0,82.0,0.1018,0.03393333333,0.04138211382,1,gofaster,15,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8793.293634000001,2931.097877712073,0.0
3186,"82%+ Peruvian Fishscale Cocaine, Fuego! (7.0g)",US  → US,7.0,82.0,0.2349,0.03355714286,0.04092334495,1,gofaster,15,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20290.222737,2898.603248389652,0.0
3188,84g  92% peruvian uncut cocaine free shipping!,US  → US,84.0,92.0,1.674,0.01992857143,0.02166149068,1,jefe1392,110,4.84,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144596.98962,1721.392733694826,0.0
3195,86-90%+ Top Quality  Pure Cocaine 1.5g,"GB  → GB, EU",1.5,90.0,0.044,0.02933333333,0.03259259259,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3800.63772,2533.758479712073,0.35714285714285715
3196,86-90%+ Top Quality  Pure Cocaine 1g,"GB  → GB, EU",1.0,90.0,0.0293,0.0293,0.03255555556,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2530.879209,2530.879209,0.35714285714285715
3197,86-90%+ Top Quality  Pure Cocaine 2.5g,"GB  → GB, EU",2.5,90.0,0.0733,0.02932,0.03257777778,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6331.516929,2532.6067716000002,0.35714285714285715
3198,86-90%+ Top Quality Pure Cocaine 0.5g,"GB  → GB, EU",0.5,90.0,0.01466,0.02932,0.03257777778,0,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1266.3033858000001,2532.6067716000002,0.35714285714285715
3199,86-90%+ Top Quality Pure Cocaine 126g ( 4.5 oz ),"GB  → GB, EU",126.0,90.0,3.14,0.02492063492,0.02768959436,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,271227.32820000005,2152.5978428023,0.35714285714285715
3200,86-90%+ Top Quality Pure Cocaine 14g,"GB  → GB, EU",14.0,90.0,0.396,0.02828571429,0.03142857143,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34205.739480000004,2443.2671060844777,0.35714285714285715
3201,86-90%+ Top Quality Pure Cocaine 28g,"GB  → GB, EU",28.0,90.0,0.777,0.02775,0.03083333333,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67115.80701,2396.9931075,0.35714285714285715
3202,86-90%+ Top Quality Pure Cocaine 3.5g,"GB  → GB, EU",3.5,90.0,0.1027,0.02934285714,0.0326031746,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8871.033951000001,2534.5811286103485,0.35714285714285715
3203,86-90%+ Top Quality Pure Cocaine 56g ( 2 oz ),"GB  → GB, EU",56.0,90.0,1.496,0.02671428571,0.02968253968,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129221.68248,2307.5300439155226,0.35714285714285715
3204,86-90%+ Top Quality Pure Cocaine 7g,"GB  → GB, EU",7.0,90.0,0.2054,0.02934285714,0.0326031746,1,UK_Connoisseurs,740,4.97,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17742.067902000003,2534.5811286103485,0.35714285714285715
3205,"88%/95% Energy Control - 0,5 GR PERUVIAN COCAINE",DE  → WW,5.0,88.0,0.0201,0.00402,0.004568181818,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1736.200413,347.24008260000005,0.0
3206,88%/95% Energy Control - 1 GR PERUVIAN COCAINE,DE  → WW,1.0,88.0,0.03607,0.03607,0.04098863636,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3115.6591491,3115.6591491,0.0
3207,88%/95% Energy Control - 10 GR PERUVIAN COCAINE,DE  → WW,10.0,88.0,0.326,0.0326,0.03704545455,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28159.27038,2815.927038,0.0
3208,88%/95% Energy Control - 100 GR PERUVIAN COCAINE,DE  → WW,100.0,88.0,2.7,0.027,0.03068181818,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,233220.95100000003,2332.20951,0.0
3209,88%/95% Energy Control - 20 GR PERUVIAN COCAINE,DE  → WW,20.0,88.0,0.618,0.0309,0.03511363636,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53381.68434,2669.084217,0.0
3210,88%/95% Energy Control - 25 GR PERUVIAN COCAINE,DE  → WW,25.0,88.0,0.747,0.02988,0.03395454545,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64524.463110000004,2580.9785244,0.0
3211,"88%/95% Energy Control - 3,5 GR PERUVIAN COCAINE",DE  → WW,5.0,88.0,0.122,0.0244,0.02772727273,1,thenotorious-de,110,4.84,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10538.13186,2107.626372,0.0
